user_id,variant,converted,revenue,time_on_page,pre_revenue
A-000107,A,0,0.0,57.55989655902079,8.198702316894938
A-000108,A,1,96.27795866616881,67.3874834366432,18.81277323711656
A-000109,A,0,0.0,63.37725852473139,0.0
A-000110,A,0,0.0,114.07378707743224,15.159812791912715
A-000111,A,0,0.0,88.78676306637361,13.3896204209905
A-000112,A,0,0.0,116.88632007854733,5.90265039872885
A-000113,A,0,0.0,91.0120371042599,0.0
A-000114,A,0,0.0,113.21474807410544,11.899165569424826
A-000115,A,0,0.0,82.4463724140681,6.484565618425778
A-000116,A,0,0.0,129.86380076355815,13.344085902192337
A-000117,A,0,0.0,101.77420446956828,11.446669309710986
A-000118,A,0,0.0,70.50447197583641,25.66601002188824
A-000119,A,0,0.0,105.47874004771667,9.095799352742782
A-000120,A,0,0.0,90.67745989771264,2.0385225664032163
A-000121,A,0,0.0,84.93730794677214,12.863480714606846
A-000122,A,0,0.0,92.400532096203,13.229970155745887
A-000123,A,0,0.0,108.78124335288314,23.48268817716393
A-000124,A,0,0.0,37.06218540838921,18.766001213231206
A-000125,A,0,0.0,81.22648880681867,14.461839532345584
A-000126,A,0,0.0,107.0667678649391,24.419726020976057
A-000127,A,0,0.0,96.20568162557632,0.551132511094341
A-000128,A,0,0.0,61.84047526496782,5.49223620525227
A-000129,A,0,0.0,30.805940737277943,2.910816527350276
A-000130,A,1,58.53618595663412,132.52316666989552,7.741711771598088
A-000131,A,0,0.0,85.32294876559264,0.0
A-000132,A,0,0.0,127.85123771872603,16.96635852132964
A-000133,A,0,0.0,109.87406874556784,9.24999572611104
A-000134,A,0,0.0,70.1596610860785,0.0
A-000135,A,0,0.0,27.464155272908464,2.1097882691321264
A-000136,A,0,0.0,78.44626439513877,14.071624627051758
A-000137,A,1,104.28978449921875,89.06894083744453,18.79313911104943
A-000138,A,1,68.59300108051465,101.26650053944007,29.22057802522608
A-000139,A,1,91.58494881473126,62.228034833853116,37.47476219406597
A-000140,A,0,0.0,94.45016457631723,14.979684899483967
A-000141,A,0,0.0,94.44104768949555,2.344156919713223
A-000142,A,0,0.0,114.6488291565407,0.0
A-000143,A,0,0.0,82.3298246600588,13.659403161094522
A-000144,A,0,0.0,101.06898490711396,3.933530142207066
A-000145,A,1,91.39902106747208,97.21092372858577,7.511784658382832
A-000146,A,0,0.0,111.88966682794027,5.741128808461728
A-000147,A,0,0.0,69.50223932455279,9.982882022252532
A-000148,A,1,129.01943078855655,13.22860029778505,20.84382207708879
A-000149,A,0,0.0,84.07842473692641,12.663437107008102
A-000150,A,0,0.0,84.22584477208085,9.822286466651805
A-000151,A,0,0.0,61.06202840294686,1.9291162245676947
A-000152,A,0,0.0,52.29848225905468,0.0
A-000153,A,0,0.0,75.63247612103936,6.8732288183400225
A-000154,A,1,65.51029045652226,87.12806905221049,10.765957042635115
A-000155,A,1,88.1195599582945,92.38569718294632,27.161369222218944
A-000156,A,0,0.0,32.86736159258261,12.422470693255972
A-000157,A,0,0.0,46.16150045486993,20.09465559920752
A-000158,A,0,0.0,118.23888801493106,6.756339613147631
A-000159,A,0,0.0,85.25979641177004,0.5855061022467787
A-000160,A,0,0.0,89.93915912316191,2.5639491399086527
A-000161,A,0,0.0,56.66858425836496,4.722965419178221
A-000162,A,1,64.10058244394928,89.88990830834948,30.40622759191648
A-000163,A,0,0.0,80.60822547519413,3.8575198869805245
A-000164,A,0,0.0,74.53669622217593,18.796402833627106
A-000165,A,0,0.0,53.454145741613424,3.123655397216762
A-000166,A,0,0.0,68.28782171670633,19.6341571158682
A-000167,A,1,58.15537555510986,139.30043670055687,14.714558694952768
A-000168,A,0,0.0,81.26323542409114,9.840258921077186
A-000169,A,0,0.0,109.74049047659939,10.883137264781094
A-000170,A,0,0.0,85.09005503031673,5.356910741135486
A-000171,A,0,0.0,82.19709932129003,15.264649813338725
A-000172,A,0,0.0,74.09993414005615,7.1551486769329795
A-000173,A,0,0.0,123.64079985674937,0.21954812609476626
A-000174,A,0,0.0,99.3267974057777,0.0
A-000175,A,0,0.0,70.259772369509,12.803291259499076
A-000176,A,0,0.0,80.14724958930714,25.461821307693913
A-000177,A,1,86.2647731300604,116.89767528197595,12.689924522160943
A-000178,A,1,88.1968742239882,19.03653968858478,10.182255065011057
A-000179,A,0,0.0,97.7625555053866,13.822435256422885
A-000180,A,0,0.0,103.44003688723556,23.004015675361423
A-000181,A,0,0.0,71.25633936064271,13.224442512274708
A-000182,A,0,0.0,93.86485767668648,7.551654922496366
A-000183,A,1,102.60564941243963,102.55774662411315,21.206598390539
A-000184,A,1,64.86396012947203,59.22133763602092,15.10880794615452
A-000185,A,0,0.0,111.04838007728198,25.071803927963927
A-000186,A,0,0.0,97.43350300103687,12.899109934997155
A-000187,A,0,0.0,86.1756581520973,0.22977871451549703
A-000188,A,0,0.0,92.62320971305519,0.0
A-000189,A,0,0.0,107.67981007203339,26.108351390081246
A-000190,A,0,0.0,147.90291154326246,26.762991487049675
A-000191,A,0,0.0,105.24866006679879,9.634327080456593
A-000192,A,1,67.38175009917387,110.26456222029088,7.8013141097761105
A-000193,A,0,0.0,94.83817076658015,24.40299863017982
A-000194,A,0,0.0,137.5412823958118,1.2865888616086085
A-000195,A,0,0.0,53.35016291564481,3.197456829397563
A-000196,A,1,81.6244801435545,46.56495483829585,17.0399411522014
A-000197,A,0,0.0,93.82581824131476,7.698553894263694
A-000198,A,0,0.0,106.50355462142423,11.203903199519358
A-000199,A,0,0.0,25.634609962201353,9.779013913279387
A-000200,A,0,0.0,89.91410930368934,14.288170939190401
A-000201,A,0,0.0,85.48775603404238,23.91733675182345
A-000202,A,0,0.0,108.60395471274973,12.06526416211571
A-000203,A,0,0.0,100.7183885330132,17.045449139491723
A-000204,A,0,0.0,44.794453628324895,0.0
A-000205,A,0,0.0,62.99856896110647,10.811534382628938
A-000206,A,0,0.0,69.83025819907522,3.66092756736416
A-000207,A,0,0.0,108.4736283983847,0.280682456187348
A-000208,A,0,0.0,99.36615580038021,3.3466286976412434
A-000209,A,0,0.0,74.48188294946016,8.242889033692691
A-000210,A,0,0.0,93.61368089920737,19.493122881204116
A-000211,A,1,55.27786987785203,63.549835680834924,0.0
A-000212,A,0,0.0,141.24096751535052,11.525683433349757
A-000213,A,1,79.9234465050603,104.35893501642603,6.892475099997793
A-000214,A,1,80.3570360746631,109.65442441106899,8.300942150742353
A-000215,A,0,0.0,124.42027585963503,20.27482042774144
A-000216,A,0,0.0,115.40607983045166,16.093038933035334
A-000217,A,0,0.0,90.7881577830388,23.286582966984692
A-000218,A,0,0.0,85.3758758691282,9.859448886750895
A-000219,A,0,0.0,122.20711037946657,4.986516494963673
A-000220,A,0,0.0,90.6633820571747,9.235270648075504
A-000221,A,0,0.0,71.27455538724134,13.432471121440994
A-000222,A,0,0.0,139.16581189755317,12.839160226083399
A-000223,A,0,0.0,66.60180288784215,1.4905073498997012
A-000224,A,0,0.0,46.632373123666,12.064408034650867
A-000225,A,0,0.0,114.81940897342038,13.304054971250146
A-000226,A,0,0.0,71.71884023393304,33.90726633780528
A-000227,A,0,0.0,100.87741710408352,28.141601501535032
A-000228,A,1,78.7792313388303,135.43027090472094,3.5708098449706194
A-000229,A,0,0.0,55.628838619878174,8.663549746057415
A-000230,A,0,0.0,88.97711565771847,0.0
A-000231,A,0,0.0,127.08523057579647,5.933636874328622
A-000232,A,0,0.0,107.04716058495202,14.090445032313065
A-000233,A,1,94.74604624235113,85.50447816385052,22.102682587994103
A-000234,A,0,0.0,149.7344885914401,4.688245460307523
A-000235,A,0,0.0,87.61706394161601,5.362682039389831
A-000236,A,0,0.0,99.9218632132133,0.0
A-000237,A,0,0.0,131.23386239775368,9.78600671509583
A-000238,A,0,0.0,114.52158928466514,1.6882702932639315
A-000239,A,0,0.0,123.0429900055619,6.485045153705336
A-000240,A,0,0.0,67.51151257959341,3.3582529964917063
A-000241,A,1,84.10949627705595,120.70436955469026,10.401637011726987
A-000242,A,0,0.0,94.23980227434926,0.0
A-000243,A,0,0.0,71.35552713891389,0.0
A-000244,A,1,113.33762747785738,95.54860608599076,30.413224008254684
A-000245,A,0,0.0,94.75615720392248,0.0
A-000246,A,0,0.0,136.70221256308017,1.3789297939082434
A-000247,A,1,90.20862895745023,99.53239264070504,27.782221754891825
A-000248,A,0,0.0,70.47988014039717,37.39560452316366
A-000249,A,0,0.0,64.71430970332011,0.7059003405719242
A-000250,A,0,0.0,88.81506373021793,7.935759388907725
A-000251,A,0,0.0,56.34085673101075,14.323999958464587
A-000252,A,1,69.51061439965775,72.11610196285993,26.80827879965033
A-000253,A,1,67.24026594336742,83.89521621672287,2.3682862941458627
A-000254,A,0,0.0,79.45286615214061,9.042499386521012
A-000255,A,0,0.0,108.17269005924811,18.246038184555697
A-000256,A,0,0.0,71.55430956486116,15.162894670199567
A-000257,A,0,0.0,28.25046888407624,7.864595358929106
A-000258,A,0,0.0,47.85567726671175,10.04559331935563
A-000259,A,0,0.0,89.5545466124702,0.0
A-000260,A,0,0.0,75.32991824983108,9.106436304228012
A-000261,A,0,0.0,59.08320670104757,8.852512589919403
A-000262,A,0,0.0,138.961283227234,13.339529006636305
A-000263,A,0,0.0,110.71875303465887,6.252055030628855
A-000264,A,0,0.0,88.53932099641864,15.49384670290625
A-000265,A,0,0.0,95.83243106248005,20.364442360378455
A-000266,A,0,0.0,83.37147472482539,12.648863949016194
A-000267,A,1,90.29641030524581,58.65461888261884,14.41580767559283
A-000268,A,0,0.0,115.76800715977042,11.728398128200807
A-000269,A,0,0.0,111.2832520277233,11.250759537822727
A-000270,A,0,0.0,40.566655423199705,4.755977698114373
A-000271,A,0,0.0,95.66081255289387,14.098448355059773
A-000272,A,0,0.0,98.42080563943907,10.374420614278595
A-000273,A,1,88.46142865064449,81.95671927860144,30.088514780375352
A-000274,A,1,65.52502696832597,142.43163346578584,25.410194122277183
A-000275,A,0,0.0,139.7186166564861,14.722618973008508
A-000276,A,0,0.0,80.56230086881159,4.3824851127470925
A-000277,A,0,0.0,84.42951973764762,1.238296752149239
A-000278,A,1,74.70455316029162,81.49323921477013,21.970286577799786
A-000279,A,0,0.0,74.71669067381761,13.614743026324247
A-000280,A,0,0.0,66.98098718598884,15.571290630524498
A-000281,A,0,0.0,102.67142779229812,0.0
A-000282,A,1,71.19755858183197,139.03603591813902,19.596946334023627
A-000283,A,0,0.0,128.75204724738285,15.339783043929266
A-000284,A,0,0.0,109.72942487267429,1.256123840269698
A-000285,A,0,0.0,29.82220205078397,7.006276732950459
A-000286,A,0,0.0,43.38626291519264,13.623454839208677
A-000287,A,0,0.0,116.60408266238099,11.722201185206192
A-000288,A,1,58.82868676309304,130.48433619822052,8.620459327768005
A-000289,A,0,0.0,103.84336560056943,10.318605587406353
A-000290,A,0,0.0,82.36049212374357,8.982203596138032
A-000291,A,0,0.0,123.8075252348998,12.623062608922217
A-000292,A,0,0.0,108.83984429697277,24.493427756938413
A-000293,A,0,0.0,118.43613201833404,0.0
A-000294,A,1,96.24975789713238,43.58577231846099,9.118347619412841
A-000295,A,0,0.0,98.58349780079291,12.838611792352022
A-000296,A,0,0.0,134.364278678334,13.913945907183896
A-000297,A,1,91.90875157804423,103.18621076165913,7.902768768108391
A-000298,A,0,0.0,113.70611829056647,0.0
A-000299,A,0,0.0,90.90932276263325,14.201959353426986
A-000300,A,1,75.57775014968507,92.65187805732893,26.796151927477666
A-000301,A,0,0.0,125.06318855934549,0.0
A-000302,A,0,0.0,73.25529128732725,19.024452123283695
A-000303,A,0,0.0,70.80902204350537,8.293272991893955
A-000304,A,0,0.0,78.04464938071523,10.698080887540375
A-000305,A,0,0.0,90.5861600617403,1.7739134036644586
A-000306,A,0,0.0,49.74777721663146,8.23989444879711
A-000307,A,0,0.0,108.27647325949187,22.950401352290626
A-000308,A,1,73.6696328978079,85.89382784819516,16.493897177889362
A-000309,A,0,0.0,111.34223150277273,26.840804448689497
A-000310,A,0,0.0,37.02325183681771,21.846707000799242
A-000311,A,0,0.0,111.43807566212372,15.201780110366187
A-000312,A,0,0.0,123.42237359882822,26.94541073551013
A-000313,A,0,0.0,100.96369585004322,15.200938428644688
A-000314,A,0,0.0,90.75047470419771,18.70189359117353
A-000315,A,0,0.0,111.63008248342126,8.580861418187624
A-000316,A,0,0.0,121.78570646852289,11.848912342732843
A-000317,A,0,0.0,103.0731641960854,4.973185590297509
A-000318,A,0,0.0,104.94102952448307,20.156255411353676
A-000319,A,1,79.43305153097226,131.4235468541573,0.6452673919662093
A-000320,A,0,0.0,109.02892464116945,18.291153081758953
A-000321,A,0,0.0,69.99352168198752,9.534140482453566
A-000322,A,0,0.0,121.6660475476898,21.791223841205873
A-000323,A,1,54.99708586207315,86.9069677540122,18.00782089858134
A-000324,A,0,0.0,90.83207521506952,27.635815418821213
A-000325,A,0,0.0,92.67201068559062,17.826972220247804
A-000326,A,0,0.0,114.22169669139683,0.0
A-000327,A,0,0.0,133.7213226914059,10.647421443916192
A-000328,A,0,0.0,90.61053605281707,0.7019352666466574
A-000329,A,0,0.0,133.28155275281213,6.585481418703528
A-000330,A,0,0.0,94.11470781926444,24.851055899490497
A-000331,A,0,0.0,125.05419859307437,16.987804298079265
A-000332,A,0,0.0,94.960826788353,4.959626142791283
A-000333,A,0,0.0,77.68940858856567,2.1265437020364093
A-000334,A,0,0.0,138.05247669416883,11.545038835886347
A-000335,A,0,0.0,75.30288003049012,0.30095865556985046
A-000336,A,0,0.0,73.62977304577967,5.20973750343077
A-000337,A,0,0.0,58.598992611391935,14.058085243961195
A-000338,A,0,0.0,121.68168798005902,21.647808324960266
A-000339,A,0,0.0,127.58618248583312,16.72885325001996
A-000340,A,0,0.0,99.32824603383567,0.0
A-000341,A,0,0.0,65.4031715990491,13.989300561272337
A-000342,A,0,0.0,89.8305303566269,11.898302159093202
A-000343,A,0,0.0,82.43451622479738,14.975012568354238
A-000344,A,0,0.0,64.2382850729,25.795887134860866
A-000345,A,1,84.06729014539702,77.77771092034777,0.0
A-000346,A,0,0.0,102.64339128242591,5.9300691732800495
A-000347,A,0,0.0,74.8707793204119,16.568156905140192
A-000348,A,0,0.0,97.29334707877724,0.0
A-000349,A,0,0.0,45.59194500646664,24.53354143248158
A-000350,A,0,0.0,131.9795264449208,14.565209514305925
A-000351,A,0,0.0,80.21471053682137,18.869255872590635
A-000352,A,0,0.0,111.7562220993503,6.111507046303849
A-000353,A,0,0.0,94.71712553591607,18.573873209695893
A-000354,A,1,120.79846729473991,100.06245293883757,20.866244003901343
A-000355,A,0,0.0,61.70039016308084,13.345902181234514
A-000356,A,1,65.4111923531192,70.98602539533225,13.359608034288264
A-000357,A,0,0.0,71.55366464895447,13.683089153535533
A-000358,A,0,0.0,90.63368565101939,3.4798926173455653
A-000359,A,0,0.0,123.15388951260906,9.922241877836823
A-000360,A,0,0.0,100.83137099678422,9.87729720792877
A-000361,A,0,0.0,67.49149069710731,14.700544779181456
A-000362,A,0,0.0,92.18334938153507,20.24841822219265
A-000363,A,0,0.0,87.98415412849607,1.7231752621943155
A-000364,A,1,73.15764562231838,81.22837247753131,10.124918727123802
A-000365,A,0,0.0,89.61458685450731,24.583099928930757
A-000366,A,0,0.0,109.09279803348949,4.5577059406869225
A-000367,A,0,0.0,72.00183953793908,3.8497498443871168
A-000368,A,0,0.0,81.35272490834978,13.070755726480742
A-000369,A,0,0.0,114.55302007232034,18.849466714367882
A-000370,A,0,0.0,101.72406933389999,11.352834500045933
A-000371,A,1,54.69855630334068,121.9777953403879,23.2106453139329
A-000372,A,0,0.0,125.89624293991602,18.96114584309874
A-000373,A,0,0.0,55.98647199528211,18.826380602010556
A-000374,A,0,0.0,97.20744469026003,16.23704851191684
A-000375,A,0,0.0,77.30108431120365,32.19887790311476
A-000376,A,0,0.0,60.03202329953308,9.403544800205601
A-000377,A,0,0.0,70.27016539752934,0.0
A-000378,A,0,0.0,82.48079126942922,25.68828925365427
A-000379,A,0,0.0,82.63698287074472,7.130705121388569
A-000380,A,0,0.0,74.82778279422429,12.220923999087297
A-000381,A,0,0.0,89.65896512203821,23.035956163744743
A-000382,A,0,0.0,151.16615494723274,0.0
A-000383,A,0,0.0,46.86953512466864,0.0
A-000384,A,0,0.0,118.42942293302644,0.0
A-000385,A,0,0.0,89.5406421663853,4.102773389771185
A-000386,A,0,0.0,79.05302882106888,15.206729454152942
A-000387,A,0,0.0,39.54474809776127,15.967690585314939
A-000388,A,0,0.0,109.06908281435464,13.736467613956984
A-000389,A,0,0.0,53.9758125668505,0.0
A-000390,A,0,0.0,110.69734761053176,0.0
A-000391,A,0,0.0,133.53327172484387,11.73918226851344
A-000392,A,0,0.0,57.92990591017025,7.004015697254978
A-000393,A,1,62.654663004913196,119.20901462393503,15.384471945449505
A-000394,A,0,0.0,90.63598411867835,17.56758263599143
A-000395,A,0,0.0,37.644884203967784,12.494172888528137
A-000396,A,1,63.59975419603582,59.87957862631144,18.091197768382685
A-000397,A,0,0.0,94.45566606596353,13.312902367035615
A-000398,A,0,0.0,100.02958114082405,16.0205823504132
A-000399,A,0,0.0,50.48271861002494,4.907940634171059
A-000400,A,0,0.0,90.79262734134095,9.633497275516874
A-000401,A,1,43.821930444174484,110.58889900870307,13.020984869912615
A-000402,A,0,0.0,114.96438798548265,18.634756278756768
A-000403,A,0,0.0,79.67910081835566,7.706329449978851
A-000404,A,0,0.0,100.96171946391438,15.940505301589013
A-000405,A,0,0.0,116.81088466160737,8.85745087276159
A-000406,A,0,0.0,111.31139948046678,10.192120494046828
A-000407,A,0,0.0,112.28593038322808,18.715671378216655
A-000408,A,0,0.0,92.83766539084381,0.0
A-000409,A,0,0.0,87.63705657393538,0.0
A-000410,A,0,0.0,96.80283934387292,0.0
A-000411,A,0,0.0,70.90578202495334,0.0
A-000412,A,0,0.0,117.80237482690933,5.145620038603409
A-000413,A,0,0.0,51.739886080797746,17.994905097549662
A-000414,A,0,0.0,77.39224220202323,8.686043402556827
A-000415,A,0,0.0,89.09392958269132,13.030110737476669
A-000416,A,0,0.0,101.74198747341302,21.052957470397132
A-000417,A,0,0.0,106.43821287505496,23.199175190409225
A-000418,A,0,0.0,127.22465393239692,10.627758587464744
A-000419,A,1,108.7378305300631,91.94380284512195,23.432273006124575
A-000420,A,0,0.0,72.05035375425936,12.079139925906983
A-000421,A,0,0.0,86.3740817121042,3.7134159855528415
A-000422,A,0,0.0,82.01506109474931,5.900396830211383
A-000423,A,0,0.0,102.99833658423604,0.0
A-000424,A,0,0.0,63.325025059809114,3.2567953163971284
A-000425,A,0,0.0,85.61425697189246,8.027849807330139
A-000426,A,1,102.0587472465267,130.56655046312545,18.482265174407416
A-000427,A,0,0.0,94.4963032733668,26.736928480493855
A-000428,A,0,0.0,63.6766801060648,0.0
A-000429,A,0,0.0,81.50538457393212,14.785447214339271
A-000430,A,0,0.0,34.17541806160591,1.8851045475821913
A-000431,A,0,0.0,88.5284979166814,15.522273796168818
A-000432,A,0,0.0,131.19203402350658,10.070220143810461
A-000433,A,1,74.75013465195514,60.334925815289694,0.0
A-000434,A,1,48.83396180004322,53.598828222148725,19.604672924116358
A-000435,A,1,65.00914944029655,73.66849958123757,5.804993584721421
A-000436,A,0,0.0,113.03290850823781,6.4448978546380085
A-000437,A,0,0.0,132.6159396049216,1.6222282983927911
A-000438,A,0,0.0,101.20530376532226,5.361450509812
A-000439,A,0,0.0,57.852256972234535,15.101013966254255
A-000440,A,0,0.0,89.44437818433224,9.546800931572351
A-000441,A,0,0.0,134.7356370522599,14.207958020542328
A-000442,A,0,0.0,82.22748245287139,14.507296685359593
A-000443,A,0,0.0,93.5118126293859,23.1359548997535
A-000444,A,1,49.53434296483836,96.01399009997654,8.164924642220587
A-000445,A,0,0.0,51.35342602082525,0.0
A-000446,A,0,0.0,114.94866781550564,20.855001749147846
A-000447,A,0,0.0,111.34404373741148,8.266606451124709
A-000448,A,0,0.0,40.161490053676765,21.281332001196393
A-000449,A,0,0.0,56.73370954077754,14.700394018642234
A-000450,A,0,0.0,65.75749687161047,10.069762228169896
A-000451,A,0,0.0,108.70873115647187,14.388983046416655
A-000452,A,0,0.0,71.2221982456904,28.809113041136698
A-000453,A,0,0.0,100.03377748138999,29.942824761483777
A-000454,A,0,0.0,85.45562511664889,11.874430216195009
A-000455,A,0,0.0,91.77929382457852,12.691715339853678
A-000456,A,0,0.0,102.3983857395497,20.936161417197468
A-000457,A,0,0.0,96.80835303502617,3.639050705093876
A-000458,A,1,83.83466948389066,89.52570311082087,14.247633353564296
A-000459,A,0,0.0,98.17701073252218,11.017234368415293
A-000460,A,0,0.0,95.42430192970961,14.075173903117982
A-000461,A,0,0.0,84.75832571763016,3.749680746455348
A-000462,A,0,0.0,79.21911487234304,0.0
A-000463,A,0,0.0,137.01107045071575,0.0
A-000464,A,0,0.0,78.93237770343472,1.1935429830935291
A-000465,A,0,0.0,124.1748748590093,7.1219224355460025
A-000466,A,0,0.0,72.87177133329337,8.611275720161144
A-000467,A,0,0.0,110.25436287436587,28.685080461865653
A-000468,A,1,74.44193547010201,134.5939557494661,21.203940329165682
A-000469,A,0,0.0,81.56233782806223,2.591179952925355
A-000470,A,0,0.0,73.315196106412,14.379376072058612
A-000471,A,0,0.0,79.26925948303135,7.586295872847074
A-000472,A,0,0.0,89.51580913367862,8.690725457639143
A-000473,A,0,0.0,98.04678346063235,12.917930844738438
A-000474,A,0,0.0,89.00007025924043,16.82254005277854
A-000475,A,0,0.0,79.50038600996496,8.196673645043862
